date,city_name,country,country_code,region,latitude,longitude,timezone,temperature_max,temperature_min,temperature_mean,precipitation_sum,precipitation_hours,wind_speed_max,wind_direction,humidity_max,humidity_min,uv_index_max,weather_code,sunrise,sunset,weather_description,temperature_range,humidity_mean,precipitation_category,temperature_category
2026-06-18,Porto Velho,Brasil,BR,Norte,-8.7612,-63.9004,America/Porto_Velho,29.0,22.6,25.4,3.7,7.0,10.6,353,98,68,6.2,80,2026-06-18T06:28,2026-06-18T18:05,Chubascos leves,6.4,83.0,Leve,Cálido
2026-06-19,Porto Velho,Brasil,BR,Norte,-8.7612,-63.9004,America/Porto_Velho,30.9,22.7,26.3,0.0,0.0,6.6,324,100,56,6.7,3,2026-06-19T06:28,2026-06-19T18:05,Nublado,8.2,78.0,Sin lluvia,Cálido
2026-06-20,Porto Velho,Brasil,BR,Norte,-8.7612,-63.9004,America/Porto_Velho,31.3,23.1,26.4,3.9,12.0,8.6,145,98,57,7.0,55,2026-06-20T06:28,2026-06-20T18:05,Llovizna intensa,8.2,77.5,Leve,Cálido
2026-06-21,Porto Velho,Brasil,BR,Norte,-8.7612,-63.9004,America/Porto_Velho,31.3,22.6,26.9,0.6,5.0,6.1,22,100,56,6.6,51,2026-06-21T06:29,2026-06-21T18:05,Llovizna leve,8.7,78.0,Leve,Cálido
2026-06-22,Porto Velho,Brasil,BR,Norte,-8.7612,-63.9004,America/Porto_Velho,31.4,23.6,27.1,0.4,4.0,7.1,8,97,58,7.0,51,2026-06-22T06:29,2026-06-22T18:06,Llovizna leve,7.8,77.5,Leve,Cálido
2026-06-15,Macapá,Brasil,BR,Norte,0.0349,-51.0694,America/Belem,30.7,24.2,27.2,3.8,13.0,14.3,73,99,64,8.0,55,2026-06-15T06:21,2026-06-15T18:28,Llovizna intensa,6.5,81.5,Leve,Cálido
2026-06-16,Macapá,Brasil,BR,Norte,0.0349,-51.0694,America/Belem,30.4,24.2,26.4,5.2,11.0,13.6,50,97,69,8.0,55,2026-06-16T06:21,2026-06-16T18:28,Llovizna intensa,6.2,83.0,Moderada,Cálido
2026-06-17,Macapá,Brasil,BR,Norte,0.0349,-51.0694,America/Belem,28.0,23.3,25.4,12.3,12.0,16.8,55,97,75,8.0,81,2026-06-17T06:21,2026-06-17T18:29,Chubascos moderados,4.7,86.0,Moderada,Cálido
2026-06-18,Macapá,Brasil,BR,Norte,0.0349,-51.0694,America/Belem,30.1,23.6,26.9,0.6,3.0,16.0,59,98,61,8.0,51,2026-06-18T06:21,2026-06-18T18:29,Llovizna leve,6.5,79.5,Leve,Cálido
2026-06-19,Macapá,Brasil,BR,Norte,0.0349,-51.0694,America/Belem,30.5,23.8,27.3,0.2,2.0,11.3,65,96,61,8.0,51,2026-06-19T06:22,2026-06-19T18:29,Llovizna leve,6.7,78.5,Leve,Cálido
2026-06-20,Macapá,Brasil,BR,Norte,0.0349,-51.0694,America/Belem,29.8,23.8,26.8,7.7,10.0,23.2,86,98,65,8.0,95,2026-06-20T06:22,2026-06-20T18:29,Tormenta eléctrica,6.0,81.5,Moderada,Cálido
2026-06-21,Macapá,Brasil,BR,Norte,0.0349,-51.0694,America/Belem,30.3,23.1,27.0,4.7,11.0,17.4,51,98,64,8.0,80,2026-06-21T06:22,2026-06-21T18:29,Chubascos leves,7.2,81.0,Leve,Cálido
2026-06-22,Macapá,Brasil,BR,Norte,0.0349,-51.0694,America/Belem,30.3,24.3,27.2,1.4,12.0,12.8,59,96,65,8.0,51,2026-06-22T06:22,2026-06-22T18:30,Llovizna leve,6.0,80.5,Leve,Cálido
2026-06-15,Boa Vista,Brasil,BR,Norte,2.8235,-60.6758,America/Boa_Vista,28.6,23.5,25.5,2.4,5.0,10.5,31,98,74,5.4,55,2026-06-15T05:54,2026-06-15T18:11,Llovizna intensa,5.1,86.0,Leve,Cálido
2026-06-16,Boa Vista,Brasil,BR,Norte,2.8235,-60.6758,America/Boa_Vista,31.3,22.5,26.7,1.3,9.0,16.7,13,94,53,8.2,51,2026-06-16T05:54,2026-06-16T18:12,Llovizna leve,8.8,73.5,Leve,Cálido
2026-06-17,Boa Vista,Brasil,BR,Norte,2.8235,-60.6758,America/Boa_Vista,30.3,23.2,26.6,5.2,7.0,16.7,58,98,63,8.1,80,2026-06-17T05:55,2026-06-17T18:12,Chubascos leves,7.1,80.5,Moderada,Cálido
2026-06-18,Boa Vista,Brasil,BR,Norte,2.8235,-60.6758,America/Boa_Vista,30.4,22.4,26.3,2.2,8.0,9.9,124,97,63,8.2,53,2026-06-18T05:55,2026-06-18T18:12,Llovizna moderada,8.0,80.0,Leve,Cálido
2026-06-19,Boa Vista,Brasil,BR,Norte,2.8235,-60.6758,America/Boa_Vista,30.2,22.5,26.1,9.7,13.0,8.8,88,99,63,7.8,95,2026-06-19T05:55,2026-06-19T18:12,Tormenta eléctrica,7.7,81.0,Moderada,Cálido
2026-06-20,Boa Vista,Brasil,BR,Norte,2.8235,-60.6758,America/Boa_Vista,31.0,23.4,26.8,0.6,4.0,9.5,61,96,62,8.2,51,2026-06-20T05:55,2026-06-20T18:12,Llovizna leve,7.6,79.0,Leve,Cálido
2026-06-21,Boa Vista,Brasil,BR,Norte,2.8235,-60.6758,America/Boa_Vista,31.5,23.1,27.3,5.4,12.0,13.8,69,98,59,8.2,80,2026-06-21T05:56,2026-06-21T18:13,Chubascos leves,8.4,78.5,Moderada,Cálido
2026-06-22,Boa Vista,Brasil,BR,Norte,2.8235,-60.6758,America/Boa_Vista,31.9,24.1,27.4,8.2,11.0,14.3,60,97,58,8.0,80,2026-06-22T05:56,2026-06-22T18:13,Chubascos leves,7.8,77.5,Moderada,Cálido
2026-06-15,Vitória,Brasil,BR,Sudeste,-20.3155,-40.3128,America/Sao_Paulo,28.8,19.4,23.5,0.2,1.0,12.9,4,98,62,5.5,51,2026-06-15T06:14,2026-06-15T17:08,Llovizna leve,9.4,80.0,Leve,Cálido
2026-06-16,Vitória,Brasil,BR,Sudeste,-20.3155,-40.3128,America/Sao_Paulo,24.8,20.5,22.3,5.5,14.0,28.0,197,98,82,5.4,95,2026-06-16T06:14,2026-06-16T17:09,Tormenta eléctrica,4.3,90.0,Moderada,Cálido
2026-06-17,Vitória,Brasil,BR,Sudeste,-20.3155,-40.3128,America/Sao_Paulo,24.0,19.6,21.7,0.1,1.0,21.6,200,90,68,5.4,51,2026-06-17T06:14,2026-06-17T17:09,Llovizna leve,4.4,79.0,Leve,Cálido
2026-06-18,Vitória,Brasil,BR,Sudeste,-20.3155,-40.3128,America/Sao_Paulo,23.3,18.5,20.6,0.0,0.0,22.9,204,86,53,5.6,0,2026-06-18T06:15,2026-06-18T17:09,Despejado,4.8,69.5,Sin lluvia,Cálido
2026-06-19,Vitória,Brasil,BR,Sudeste,-20.3155,-40.3128,America/Sao_Paulo,24.4,17.4,20.4,0.0,0.0,13.6,204,94,60,5.6,1,2026-06-19T06:15,2026-06-19T17:09,Mayormente despejado,7.0,77.0,Sin lluvia,Cálido
2026-06-20,Vitória,Brasil,BR,Sudeste,-20.3155,-40.3128,America/Sao_Paulo,26.5,15.9,21.0,0.0,0.0,14.9,7,92,45,5.6,3,2026-06-20T06:15,2026-06-20T17:09,Nublado,10.6,68.5,Sin lluvia,Cálido
2026-06-21,Vitória,Brasil,BR,Sudeste,-20.3155,-40.3128,America/Sao_Paulo,27.9,16.8,21.6,0.0,0.0,16.6,304,90,40,5.6,3,2026-06-21T06:15,2026-06-21T17:10,Nublado,11.1,65.0,Sin lluvia,Cálido
2026-06-22,Vitória,Brasil,BR,Sudeste,-20.3155,-40.3128,America/Sao_Paulo,25.4,19.2,21.9,0.0,0.0,11.2,343,91,65,5.3,3,2026-06-22T06:16,2026-06-22T17:10,Nublado,6.2,78.0,Sin lluvia,Cálido
